GENE_NAME	human.mean
SRD5A1	6.9275
MYO10	14.61
FAM105A	4.39
OSMR	14.19
PLK2	5.6775
FAM159B	0
PIK3R1	23.79
HAPLN1	0.1175
LHFPL2	3.125
ANKRD31	0.025
IQGAP2	24.76
REXO5	0.5775
CRHBP	40.27
RASA1	9.11
GIN1	2.805
PPIP5K2	9.185
PAM	79.0125
BDP1	4.455
SPATA9	0.18
TNFAIP8	6.6625
FEM1C	3.38
COMMD10	16.8625
ATG12	10.0425
MEGF10	0.02
ELMO2	16.8725
ARHGAP26	4.92
CXCL14	282.41
LECT2	0.16
SLC25A48	15.2825
DDX46	14.5625
IL9	0
TIMD4	3.7075
RNF145	21.7775
C1QTNF2	0.38
GABRA6	0
WAPL	16.205
GABRB2	0.6325
FBXO38	9.0825
PCYOX1L	2.76
GLRA1	0.04
TNIP1	92.2325
CPLX2	0.05
TENM2	0.7075
KCNMB1	1.06
FAM217A	0.1075
TBC1D7	13.8375
FARS2	11.9525
APPBP2	9.6425
GFOD1	1.54
CDKAL1	3.045
PSD2	0.0625
LRRTM2	0.0925
GFRA3	0.2275
KLHL3	8.335
TRIM7	2.495
FAM193B	32.9475
PLA2G7	0.1825
RNF44	19.2375
MUT	21.6625
RASGEF1C	0.1925
DOK3	2.6925
SEZ6	0.475
PPP1R18	1.59
DAAM2	8.4175
PRIM2	1.68
MLIP	0.365
HMGCLL1	0.3275
LGSN	0.2525
FGD2	1.9025
SCUBE3	1.5225
ANO7	1.29
CRIP3	5.55
TTBK1	0.935
TCTE1	0.115
NFKBIE	7.4
CYP39A1	2.395
TPBG	4.18
IRAK1BP1	1.785
PHIP	4.235
SLC6A16	1.7925
MMS22L	0.9925
FAXC	1.0575
GABRR1	0.035
PNRC1	59.7875
RARS2	15.08
SCML4	0.1825
CLVS2	0.01
GPR6	0
CIAPIN1	35.9925
BICRA	3.3325
RNF217	1.6175
RSPO3	1.865
ARHGAP18	13.6
TAAR2	0
TAAR1	0
SLC18B1	8.5675
MTFR2	0.2925
SLC2A12	2.47
SHPRH	2.7275
AIG1	78.785
TIAM2	3.3725
PNLDC1	0.165
ZMYM4	7.505
VIP	0.3675
SLC22A3	6.9175
SDK1	3.01
C7orf26	17.4475
CREB5	3.68
FERD3L	0
EGFR	8.4325
CA11	13.7475
IGFBP3	45.7225
PURB	5.5025
IGFBP1	0.5475
SSC4D	4.5375
MDH2	193.0175
NIPSNAP2	41.815
TMEM168	9.035
ASB15	1.285
C7orf43	11.35
SLC12A9	16.11
GIGYF1	14.0375
TMEM209	4.88
STRA8	0.3025
ZC3HAV1L	1.5625
TMEM140	24.1125
EPHA1	8.615
CNPY1	0.0075
NCAPG2	1.8975
ASB10	0.1025
RAB19	2.165
EPN1	120.4
DENND2A	4.8175
LANCL3	0.1375
SYTL5	0.2975
MSN	161.24
MED29	22.3175
AKAP4	0.0625
CCNB3	0.0775
HDAC8	17.025
SLC16A2	12.0275
CXorf36	2.3425
CHST7	2.385
AHRR	0.225
ZMYM3	10.2075
GPR174	0.0475
CCDC120	8.7575
LPAR4	0.0675
AWAT2	0
OGT	26.35
SNX12	35.0925
ITGB1BP2	0.7175
ZNF711	1.955
DIAPH2	1.495
FRMPD3	0.1225
SPPL2B	51.2175
HTR2C	0.0425
DOCK11	3.1525
ARHGAP36	0.0475
GPC3	38.555
GPR119	0
MFHAS1	9.3575
FBXO25	16.605
MTMR1	5.935
NSDHL	16.065
ZNF185	8.51
CSGALNACT1	5.17
ATP6V1B2	90.46
HMBOX1	11.605
CHRNB3	0
CHRNA6	0.0225
GNRH1	0.9875
GPC1	20.1075
DOK2	2.26
SLC25A37	19.495
CHMP7	18.54
DOCK5	4.1225
STAR	0.1375
ERLIN2	22.01
SNTG1	0.3825
PXDNL	0.5475
ST18	1.065
ADCK1	7.49
RGS20	0.0825
TACC1	36.0425
GOLGA7	31.8175
PLPP5	20.0225
GINS4	0.845
NSD3	11.475
DNAJC5B	0.05
CRH	0.0125
TRIM55	3.375
ADHFE1	25.025
HAGH	225.1175
MRPS28	42.0025
PMP2	0.1025
SLC26A7	10.4025
PSKH2	0.205
ATP6V0D2	34.1275
SYBU	4.385
DPYS	155.125
MTDH	23.3
LRP12	3.49
RSPO2	0.0425
UTP23	5.3325
NDUFB9	365.165
TATDN1	13.52
FAM83A	0.135
CASP8	6.59
ARHGAP39	2.905
NAPRT	83.1125
VLDLR	9.4325
NFIB	13.165
CER1	0.0925
LIMCH1	16.0775
C9orf72	2.4675
IFNK	0.0175
FBXO10	4.68
NTRK2	9.99
SHC3	0.56
MFSD14B	14.27
PLPPR1	12.8175
ZNF462	3.8975
UGCG	21.445
SNX30	10.4
TM7SF3	85.9125
STOM	83.8975
NR6A1	1.0475
CRB2	6.9275
OR5C1	0.0175
ALAD	56.3075
FAM214B	12.22
DLX3	0.14
GBGT1	3.6425
GTF3C5	30.845
ASB6	11.68
PTGES2	84.7525
SPA17	6.4975
NTMT1	34.5425
SLC25A25	18.15
SH3GLB2	69.355
MIGA2	16.77
PTGES	2.8225
LRSAM1	12.56
GPR107	16.48
PAXX	29.1075
INPP5E	6.0075
LCN9	0
SEC16A	25.0125
DPH7	14.7075
NOTCH1	7.75
CACNA1B	0.0625
NACC2	10.1525
PROSER2	6.1425
WISP2	0.64
USP6NL	3.62
COMMD3	24.4275
MSRB2	50.1275
PDSS1	6.1075
FAM171A1	20.4125
SLC39A12	0.01
RSU1	25.6225
ST8SIA6	0.5275
DMRT3	0
PARD3	18.4375
ZEB1	5.8775
FAM13C	2.1675
NRBF2	6.735
A1CF	6.285
LRIT1	0
POLR3A	5.1525
ST3GAL6	9.89
HERC4	10.1675
LRMDA	13.56
CAMK2G	19.5525
ANKRD1	0.1625
HABP2	21.4525
ATP2C2	2.5775
VAX1	0.0125
NPFFR1	0.2
PLEKHS1	0.365
MKI67	0.11
CYP17A1	27.3025
INA	0.1025
NGFR	4.705
LRRC27	7.74
NKX6-2	0
PAOX	6.845
TAF5	1.295
PPRC1	7.335
PDCD11	8.4025
ADAM12	0.2975
CDON	0.8425
RGS10	6.055
BTBD10	7.195
ADM	59.275
GAS2	2.705
SLC5A12	147.7375
LIN7C	6.9375
LRRC4C	0.11
PGAP2	15.4925
TAF2	8.915
ZNF215	0.84
APIP	19.79
PAMR1	2.7725
DGKZ	44.695
EIF3M	110.04
TNKS1BP1	30.3275
COPZ2	22.785
HIPK2	27.765
SERPING1	186.0075
SSRP1	41.085
SLC43A1	8.3525
PTPRJ	9.05
C11orf49	22.11
CELF1	22.79
TNPO3	13.6525
CCDC81	0.4475
SESN3	4.0875
ENDOD1	17.6275
CCDC82	9.99
KLHL35	0.3275
TENM4	1.0425
SERPINH1	56.415
CAPN5	24.695
PAK1	23.9675
RFXANK	42.3775
ZC3H12C	2.5475
TTC12	9.6475
NCAM1	1.2825
DRD2	0.2975
HTR3B	0.2625
NPAT	3.0775
ATM	6.72
TMEM161A	21.9125
GLB1L2	21.8825
LAMTOR1	128.01
P4HA3	0.5175
GRIK4	0.165
ST14	57.5925
HYOU1	59.3425
ADAM33	1.4075
KAT14	7.88
LPAR2	4.2725
TKFC	128.015
MTA2	24.7125
TMEM138	22.9575
FADS1	5.725
TMC2	0.0575
ROM1	3.825
EML3	24.475
INCENP	4.8125
ZP1	0
CTSA	493.4925
MS4A3	0.0325
PLCH2	15.235
CPSF7	26.6
B3GAT3	24.355
EI24	45.98
CCDC15	0.1875
CHEK1	3.59
FEZ1	4.0625
ESAM	38.7425
SUGP2	26.88
KIRREL3	0.3325
MPZL2	13.3275
SCN2B	0.4275
SIDT2	19.5325
JPH2	1.43
DUSP15	63.145
C20orf144	0.1125
SLC12A2	4.88
KIAA1755	4.56
SPATA25	4.2725
OCSTAMP	0.08
DSN1	3.0275
SOGA1	3.105
CNBD2	0.5975
CDH22	0.32
YTHDF1	18.1325
SNX24	11.66
CABLES2	1.8275
ORAOV1	25.5775
GPHA2	0.305
TRPT1	44.49
NUDT22	63.7375
PLCB3	7.5075
CDC42EP2	8.285
EYA2	9.395
TM7SF2	57.805
VPS51	144.3475
TBX6	1.5825
PPP4C	70.8325
FAM57B	0.29
DOC2A	1.0875
HIRIP3	14.0525
TAOK2	23.9275
TMEM219	108.9575
PRKAR2B	5.9725
CNKSR2	0.075
CNTN5	0.075
CLEC1A	2.7175
ABCA7	7.845
PCDH15	0.755
CTF1	7.2325
CDH8	1.7125
SNCAIP	1.3175
TMEM218	12.58
TIRAP	4.02
LATS2	6.65
ADGRL3	0.84
KIAA1328	14.2025
FAM124A	4.285
DDX20	4.1
LYPD1	2.875
LYPD6B	4.31
PDCD4	30.185
ADRA2A	0.7775
GPM6A	2.095
WDR17	1.1025
SPATA4	1.0425
VEGFC	2.31
CCDC102B	2.1225
CNDP1	3.38
FSIP1	0.4575
DLG2	1.8725
CCDC83	0.0175
RGS18	0.3525
PRSS23	42.105
MTMR12	11.5925
PPP1R1C	1.115
C11orf53	0.0425
FAR2	2.7875
FAM173B	7.09
DOCK1	13.02
DIXDC1	8.3775
TEX12	0.0125
BCAS1	0.875
C2orf50	0.2325
FREM2	5.5125
CRIM1	49.1625
SEC24D	10.205
DHX37	7.7475
ITPR1	26.5175
POU1F1	0.0325
PRSS53	0.5325
SLC7A11	0.0675
NOCT	4.1925
ENKUR	0.2325
GPR158	0.04
CACNA2D4	1.375
DCP1B	6.4375
KCNA6	0.025
THRB	5.22
CHI3L2	2.195
NGLY1	15.01
OXSM	9.805
UEVLD	7.3325
TMEM86A	12.7475
TMEM263	21.64
BTBD11	3.0475
UBE3B	14.5825
ANK3	43.395
IPMK	2.03
SBNO2	20.1675
RAD9B	0.13
PLBD2	11.6425
DLG5	8.805
MAT1A	1.545
SLC2A13	3.8
GXYLT1	3.3575
DIP2C	9.6325
MAGI1	11.3
PMS1	4.505
MBIP	11.08
MIPOL1	3.55
EXT2	21.835
TMEM18	23.93
ALLC	1.6225
KCTD14	6.8925
THRSP	5.0225
ME3	15.1725
MSGN1	0
ADAMTS12	0.4875
NUBPL	8.66
NEK7	16.9825
CALCRL	6.2225
FER	3.325
VIPAS39	8.895
ANKRD50	2.92
UPF2	6.175
CDC123	28.8225
SCLT1	1.7325
C4orf33	5.09
FRMD4A	17.43
SLC25A31	0
EPS8	44.195
ACAD8	33.8375
THYN1	24.1225
NCAPD3	5.49
VTI1A	8.4675
QDPR	213.315
FAM160B1	4.8425
ANO4	0.2
TEX9	4.0325
ANKS1A	10.9
QTRT2	4.7375
DRD3	0
MMAA	6.175
ZNF827	5.3475
POU4F2	0
EDNRA	1.88
NR3C2	6.81
ADAM8	2.1625
AP3D1	64.1975
ITIH2	0.7575
KIN	5.1375
PIGF	11.765
INPP1	12.1225
MFSD6	10.195
RNF144A	3.495
ASAP2	17.45
ADAM17	4.1025
FLI1	5.1425
KCNJ1	112.2275
TMEM45B	12.325
WWC2	12.5925
ACSL1	175.275
AMN1	6.425
BICD1	3.1975
SAV1	15.9525
CCDC122	1.645
SLC9A3R2	158.4775
SERP2	3.38
ZNF385D	1.395
TDO2	0.22
GUF1	8.945
SLC35F4	0.1225
GABRA2	2.71
SACS	1.0275
CCDC175	0.0075
NTHL1	13.4125
CENPJ	1.7525
FBXO4	4.415
PARP8	6.875
GFRA1	2.965
CACUL1	7.32
DST	40.075
BEND6	0.6
TIAL1	23.105
UHRF1BP1	2.7675
BAG3	41.9525
GLT1D1	0.6125
TMEM132D	0.0275
RBM46	0.0075
KCNE4	3.7625
CREBBP	10.88
GNAI3	22.475
ASTN1	0.1
FAM168B	38.85
PTPN14	6.4525
MGAT5	12.74
TMEM163	1.9525
GPATCH11	2.725
HSPB8	57.6925
GEMIN6	6.6425
TMEM178A	19.955
RNF219	2.2575
CYSLTR2	0.3625
GRID2	0.0725
ARL11	0.265
RIT2	0
SETBP1	5.455
PSTPIP2	1.6475
C18orf25	5.64
PTH	0
PDE3B	1.3
TCF7L1	10.1525
WDR3	3.82
ATG10	6.585
POC5	3.0425
SPOCK1	28.4925
TADA1	5.585
GUCY1A2	0.82
CWF19L2	5.3325
JMY	2.86
HOMER1	2.8575
XRCC4	3.2125
PKN2	8.5725
DCLRE1C	2.6075
NMT2	7.44
CCDC50	17.395
CAMK4	0.2975
TRIM36	0.485
PAN3	7.1475
PLEKHH2	3.055
TMEM123	44.5525
GRIA4	0.0625
SPEF2	4.17
TRAM2	4.6425
DSPP	0.0075
DMP1	0.005
MEPE	0.04
MBNL1	21.5375
CAPSL	0.285
NADK2	15.215
GPD1L	25.3675
GJA1	12.065
CCNO	1.6425
NTN1	2.4
DDX4	0
SLC30A6	4.79
RASGRP3	4.4625
SAR1B	36.1825
CATSPER3	0.865
GPR180	1.22
TCTEX1D1	0.19
WDR78	2.545
ANKRD22	1.7925
GLP2R	0.1125
FARP1	80.9475
SLC16A12	29.515
PRDM8	0.4575
BMP3	0.285
UTRN	14.585
GRM1	0.42
MCM10	0.025
PTPRK	11.7875
CNTNAP4	0.01
RAB3C	0.4625
LMNTD1	0.09
MARVELD2	7.6325
PLOD2	14.845
STK32B	13.7675
GCLC	22.6825
TSPOAP1	8.7875
NRSN1	0.245
ZIC1	0.235
ADGRA3	9.9775
CPB1	1.3225
LGI2	1.71
CWC27	7.7275
MR1	7.31
ERBB3	33.39
CENPH	1.24
TEKT5	0.1325
BANK1	1.25
TXNDC11	33.7325
ACMSD	82.195
ACOXL	0.3175
BCL2L11	8.7925
ANAPC1	5.2125
CAST	47.26
CLGN	0.11
SYCP2L	0.29
BMP6	4.1275
HNRNPU	102.21
AHCTF1	9.9725
MERTK	11.1425
ANKRD44	3.43
TMEM87B	5.54
PTPRR	0.28
NR4A2	1.295
CCDC148	1.975
PLA2R1	23.06
RBMS1	17.8075
SCN3A	0.7725
FEZF2	0
CD96	0.2925
ADGRF1	13.475
ADGRF4	0.0275
FAM49B	16.4275
ASAP1	4.9525
FAM81B	0.825
LPCAT1	11.7925
ADAT1	14.4375
TEX29	0.475
CMTM7	11.45
PDIA5	13.6725
RMND5A	11.02
CD8A	1.175
PTPRD	7.2025
LURAP1L	1.8125
CNKSR3	14.76
GTF2E1	3.17
ZDHHC7	23.375
FAM92B	0.0625
C7orf31	1.6525
TMPRSS11D	0.0125
JAZF1	4.325
CMIP	19.6475
SPHKAP	0.0225
KCNJ16	91.3125
PID1	3.9925
SPEN	14.7675
FBXO36	2.2375
CEBPG	7.6075
KCTD15	7.5425
MCOLN2	0.5175
LGI4	2.3475
DDAH1	72.46
SREK1	20.23
CHD1	10.56
ANKFN1	0.0475
MYLK	48.91
DGKE	1.165
MSI2	35.2925
CACNA2D1	3.13
ZUFSP	3.055
GDPD1	1.36
SEMA3D	1
MPO	0.1325
ASB17	0.05
SLC5A10	120.725
AK5	1.9225
ANKRD29	2.3975
SDHAF4	8.2725
CHST9	0.925
THY1	206.5425
MAP2K4	9.195
DNAAF1	3.31
TBCEL	5.0375
JPH3	0.0375
ANKH	23.23
OTULIN	5.3175
UBASH3B	0.8125
ROBO3	3.025
PANX3	0.0125
TMEM206	10.1975
NRGN	15.6225
RETREG1	37.0225
CDH12	0.44
TOMM70	19.265
ANGPT1	3.7175
PITPNC1	12.54
CC2D1B	19.1125
SNAP91	0.1275
CERS3	0.01
PRKCA	9.46
ABCA5	10.845
C4orf19	9.04
DISP1	4.96
SLK	13.59
TNIK	5.2575
FAM167A	5.955
PGM5	10.5175
WNT3A	0.0925
TRIM11	8.325
ENAH	10.6625
PPP1R3A	0
CYB5R4	3.8125
ASZ1	0.1475
SH3RF1	9.6025
GPR26	0.015
MMP21	0.0275
FAM69A	2.9675
SRSF12	1.095
PDLIM3	5.765
ELOC	53.645
LY96	2.515
PSMA8	0
C21orf91	2.2125
NCAM2	0.315
L3MBTL4	4.21
PDE1C	2.5975
MRPL39	18.925
JAM2	3.1
ATP5J	239.48
GABPA	5.925
ADAMTS1	25.5875
ADAMTS5	1.0475
TSEN2	6.4875
WNT7A	0.0825
XPC	19.6725
FGD5	16.95
OXNAD1	9.8675
PRKCQ	3.595
PLCL2	5.8325
SKA1	0.47
APCDD1	5.96
MPPE1	27.995
USP43	1.8675
RAB6B	3.9175
EME1	0.245
PON1	0.155
ACSS1	47.775
ANKRD40	14.8925
ZNF18	3.0525
CA10	4.595
APOOL	4.085
DKK2	0.2025
CYP2U1	3.28
ASB1	11.97
FBXL18	2.295
PROM2	38.195
AK9	2.965
ODF1	0.0325
KLF10	21.47
PTPRN2	2.565
AZIN1	24.1275
FAM107B	76.4075
PIP4P2	6.83
CDK19	4.8825
TTC39B	5.7575
MMS19	25.665
PI4K2A	11.63
MARVELD1	6.2025
ZFYVE27	18.395
GOLGA7B	0.115
TRMT44	4.4775
SLC25A28	36.45
HSPA13	12.23
SAMSN1	2.2475
GRAMD2B	17.155
TBC1D1	173.93
C16orf87	5.905
MOV10	36.28
RHOC	408.02
DBI	392.6625
SLC16A1	7.6475
HEATR3	6.465
OXA1L	89.305
SLC7A7	181.235
CDK13	8.8175
CNOT8	18.3175
GRIA1	0.11
LRGUK	0.2025
SETD9	5.245
MIER3	4.7325
NUP205	10.8825
ZKSCAN2	0.87
PIK3AP1	8.5125
VSIG4	10.42
PDIA4	66.0375
KDM8	3.6925
PDZD9	0.125
OTOA	0.17
KCTD18	5.35
FAM126B	3.9825
SLC9A7	1.235
ALS2CR12	1.1875
FZD7	6.8125
SPAG17	1.1575
DEPTOR	42.4825
RNF20	13.53
PPARGC1B	0.8225
FOXJ2	4.88
ELMO1	4.045
SLC26A2	2.87
LSM11	0.9575
MED7	6.86
SLC24A2	0.0975
TRIM42	0.0225
PXYLP1	6.455
ADCY8	0.0975
PDE4A	4.275
RASA2	1.88
RMND1	12.23
SLA	4.1825
RAB39B	0.2425
CLIC2	2.725
MICU3	2.0525
GRIP1	1.8275
GCFC2	5.54
PPP2R5A	20.4875
VPS37A	11.515
CARNMT1	7.1125
MCU	11.1425
ELMSAN1	8.0825
CFAP70	2.3975
GNA14	2.56
FAM161B	3.4075
WIF1	0.395
GPR61	0.2225
MMP16	0.0625
KCNMA1	2.9375
BATF	0.8
DCK	4.75
ADAMTS3	0.46
ALX3	0
DPY19L4	8.2925
NDUFAF6	8.56
PPEF2	0.375
CFAP161	0.06
ADAMTSL3	5.3325
ART3	0.785
SLC28A1	57.3775
WHAMM	3.85
TIE1	13.3625
N6AMT1	5.0025
RWDD2B	10.0075
BACH1	5.5675
CLDN17	0
CLDN8	33.18
TIAM1	0.955
SCAF4	8.205
RPGR	3.8275
ANKRD9	29.9425
SFR1	1.955
SORCS3	0.1825
TDRD9	2.59
FGF18	0.215
PCDH1	36.7825
SH3RF2	1.135
GDF6	0.1675
MTERF3	6.695
PTDSS1	39.3175
PPP2R2B	3.97
KCNS2	0.135
FAM122C	5.6225
KDM4A	11.2275
SUPV3L1	13.72
FBXO43	0.0475
TYSND1	9.895
CD109	2.535
LRFN2	0.0225
NODAL	0.105
NFYC	42.835
ZFAND3	48.3875
NPTN	79.79
KAT6B	4.2275
SAMD8	3.63
RAB11FIP1	8.2
UNC5D	0.815
ZMYND12	4.7225
MAPK13	14.6475
MS4A1	0.165
TBC1D31	3.0625
ATAD2	1.3275
FBXO32	3.14
SLC9A3	76.01
PRR14	19.935
FBRS	32.25
PHKG2	27.7425
ADGRG4	0.01
NGEF	10.8725
ZIC3	0
MALSU1	37.1525
GALK2	27.53
B3GNT7	1.8875
ASPM	0.055
BRPF1	6.715
SST	0.7075
GHRL	0.875
SEC13	80.4775
EXOG	3.4775
SHCBP1L	0.0975
NMNAT2	0.3125
ZFYVE9	8.585
ATP2B2	0.1625
SLC6A1	0.4925
SMG1	10.035
FCHO2	9.715
RBPMS	117.95
TMEM171	12.505
KLHL40	0
C8A	0.0875
ELOVL1	64.9825
TIMP4	1.765
SYN2	2.82
NRG1	3.7225
C1orf27	7.7525
CPT2	16.8675
NECAP2	26.2025
LRP8	1.2175
CDCP2	0.0175
PAXIP1	3.5975
STEAP2	3.4975
SPI1	10.5125
CLDN12	18.77
MMP14	24.1275
FZD1	11.665
C1orf158	0.115
ARMC12	0.6275
ST3GAL2	10.02
FUK	15.24
IL34	2.6075
DHRS1	35.095
CACNA1D	4.0175
ARSE	47.0275
KIT	6.995
AASDH	3.57
MPPED2	8.865
CACNA2D3	2.3475
RNF111	12.54
FAM81A	6.71
MYO1E	28.785
APPL1	8.335
AFAP1L1	4.2225
TSC22D3	126.465
DSCR3	24.54
CLDN18	0.17
DYRK1A	16.435
KCNJ6	0.0875
KCNJ15	97.87
TSPAN18	16.975
LCA5L	2.095
SLC35B2	33.975
TMEM164	11.165
ZBTB11	3.7525
CREB3L1	2.55
TAB3	6.9475
SLC38A10	53.415
ZNF618	7.055
DGKI	1.375
TMEM268	3.7775
SVOPL	1.035
SNX22	1.7425
BRAF	5.925
ACAN	3.4775
PSMG3	32.61
CABP1	15.255
SLC37A3	13.0725
AP3S2	20.6625
FMNL2	9.735
CROT	10.06
GOLGA5	13.405
GAREM2	1.0675
SPPL3	15.53
DPYSL5	0.0625
DRC1	0.1475
RAB28	7.68
FAM213B	21.0575
PANK4	13.935
CIB4	0.08
MEGF11	5.4725
FGFR2	28.42
PEX10	18.98
RER1	82.7925
RADIL	0.5075
SKI	12.315
LDLRAP1	11.185
KRTCAP3	8.6125
ANKRD61	0.385
PAFAH2	15.685
EXTL1	0.46
SLC30A2	36.575
BABAM2	37.9475
TRIM63	3.365
DUSP2	1.2625
GRHL3	0.62
UBXN11	24.7
GALNT14	59.9475
HPD	827.26
TPRG1L	59.085
LRRC43	3.585
XDH	0.1375
XKR8	4.7525
CNNM4	4.035
EML1	9.4025
EYA3	8.39
DZIP1L	3.0875
FANCC	6.0425
MRAS	20.475
WASF2	27.925
ABHD3	9.6575
FAM46B	4.5925
TRMT11	7.09
CLSTN2	3.75
RNF207	11.76
CUL4B	10.52
GPR153	3.18
SLC13A3	470.2825
RHBDL2	0.7125
AUTS2	12.2575
SHROOM4	4.1475
CDC25C	0.0675
MITD1	14.12
CATIP	4.9
CNOT11	17.4525
KCNB1	0.325
NRG2	1.595
B4GALT5	22.9675
SPATA2	5.65
DNAH3	0.195
NCF1	2.315
CPA5	0.1025
KIF26A	2.04
PPP1R9A	2.69
ZFAND2B	41.735
POM121L2	0.0075
PFKFB1	1.8
ALAS2	1.035
ATG2B	6.1825
PPP1R15B	9.4925
COPG2	15.8725
EMSY	5.0925
ELK4	5.1625
SLAMF8	3.7775
SLC45A3	3.84
ABCB4	0.9025
ARFGEF1	15.1
DUSP23	225.0525
RNF166	8.6225
HTR6	0
F11R	35.4875
USF1	29.5
PLA2G2F	0.0775
SPATA2L	7.8275
NIT1	52.205
ZNF276	13.365
EDA	2.615
FGF17	0.5075
PINK1	109.055
B4GALT3	23.75
DMTN	78.155
ADAMTS4	1.645
ZFAT	15.55
FAM160B2	26.85
SLC5A11	4.7475
FCER1G	22.35
APOA2	0.765
TOMM40L	13.7875
MPZ	2.45
WFDC8	0.3225
CCAR2	49.9775
WNT9B	1.9075
CACHD1	3.805
CDC42SE2	18.16
EPB41	13.97
MIS18A	2.6925
ALG8	17.6925
FBXW5	94.15
SYNJ1	4.935
PAXBP1	7.6625
STAG3	3.9475
MRPL10	39.9825
SV2A	1.1825
LAD1	33.2975
STC1	7.85
TNNI1	12.1675
CSRP1	127.685
HOXB13	0.06
C1QC	42.755
KCNE2	0.6625
RCAN1	39.09
UBE2Z	35.8275
CIART	5.3025
SNF8	82.005
CCDC24	17.2225
RUNX1	1.8525
IGF2BP1	3.59
GIP	0
GJD2	0.1775
ACTC1	3.0975
MORC3	6.29
CLDN14	3.6475
SIM2	9.13
HLCS	5.0525
SCUBE1	5.125
PLA2G4D	0.0675
PADI4	0.425
CYB5R1	54.8175
PFKP	61.675
ATP13A2	23.4375
M1AP	0.5675
PSMB4	188.01
IRX6	0.8175
BTG2	34.18
HK2	0.67
ALDH4A1	403.5175
TCHH	0.0225
UBR1	4.82
ISL2	0
KMT2E	12.445
RSPRY1	10.575
CCDC17	1.5925
NAE1	17.015
ADGRG5	6.6375
DRC7	1.11
TEPP	0.2975
UROC1	0.0325
KLF6	34.1575
CHCHD6	15.0075
LRRC36	1.2575
TPPP3	29.8775
ZDHHC1	20.1325
ATP6V0D1	154.34
AGRP	1.3125
PLPP1	80.33
CARMIL2	0.515
FAM131B	0.2175
RGS12	27.405
PSKH1	21.4925
ABR	38.8125
CCDC117	6.4075
NEO1	24.025
NPR2	8.83
GNE	7.555
ARHGAP35	21.3625
PTGIR	3.0375
CCDC28B	8.3125
BSDC1	30.34
ZBTB8A	1.6275
UBE2J2	41.7275
ZNF362	18.005
FNDC5	2.38
NR2F6	60.1775
ANKLE1	0.5025
CILP2	0.035
ABCG1	7.3325
TFF2	0.1
TFF1	0.0775
TMPRSS3	2.1475
UBASH3A	0.135
TNFRSF1A	84.34
SLC37A1	4.2625
PDE9A	16.8725
WDR4	4.545
PKNOX1	5.6175
HSF2BP	0.3625
RRP1B	4.4975
CACNB1	1.4075
RRP1	9.9875
AGPAT3	80.9475
GAB3	1.17
AIRE	0.1375
LSS	16.225
MCM3AP	21.1825
PCNT	5.2975
STOML1	9.065
ADAMTS13	2.7975
CACFD1	31.075
SLC2A6	1.27
C9orf116	8.23
DHX29	9.22
C19orf47	6.01
HIPK4	0.085
TOR2A	8.99
ST6GALNAC6	50.975
SHKBP1	32.2375
ZER1	28.3425
ZDHHC12	27.9775
PKN3	3.6975
TMEM190	0.0725
PLPP7	3.155
TAOK1	6.385
MED27	11.6675
DEDD2	23.2525
SIK3	11.7575
MPZL3	1.3625
METTL22	10.27
TLCD1	18.4575
S100A1	675.53
CXCR5	2.02
ZBTB7B	26.6875
FLAD1	23.2475
SHC1	41.125
VPS11	31.3275
NLRX1	10.625
ADAR	40.855
IL6R	9.6875
UBE2Q1	77.16
CHRNB2	0.0675
ANO10	26.93
FAM189B	14.625
PAQR6	3.3575
PMF1	50.2
SLC25A44	29.8675
LMNA	113.3225
NBEAL2	21.945
PTH1R	672.38
MYL3	48.62
DHX8	13.78
LRRC71	0.085
AZGP1	380.94
FGFR4	55.3625
HK3	1.3625
IER2	39.0325
CPSF4	19.05
IARS2	33.87
TONSL	1.1675
PTGER1	14.6875
RECQL4	4.3675
COL26A1	1.255
PPP1R16A	121.8725
ORAI2	10.0625
SYT1	0.7975
ALKBH4	7.39
CCDC105	0
SH2B2	10.245
MAML1	6.745
PGLYRP2	0.035
LRWD1	14.1725
NAV3	2.8225
NAPEPLD	10.1975
SCGB3A1	0.56
PSMC2	48.1525
CELF5	0.205
MFSD12	145.0425
YDJC	17.845
CCDC116	0.2
DVL3	30.835
IDH3G	111.5525
AP2M1	255.065
ABCF3	44.3275
PCYT1A	20.115
BDH1	34.235
SOX8	0.145
ROGDI	60.1925
LRRC56	1.24
PLXDC1	3.025
PGAP3	27.68
IKZF3	0.175
GRIN2C	0.44
FDXR	8.57
SAP30BP	42.5825
PDZD4	2.0675
CYGB	7.14
TMEM143	14.045
KLHL10	0.1675
HCRT	0.0725
ALDH16A1	20.735
ATP2B3	0.26
MPP3	2.5075
CD300LG	2.295
NAGS	13.65
ASB16	1.205
FAM171A2	1.045
ROCK1	6.8225
DBF4B	3.2325
PLCD3	10.24
AQP5	2.1225
GRASP	17.695
CBFB	16.0275
SPC24	1.6525
IP6K3	4.295
LEMD2	28.7525
TREML1	0.105
MED11	29.9325
SCIMP	1.14
BCL6B	3.95
TNFSF13	53.175
FGF11	3.505
EIF4A1	248.9175
CCDC42	0.015
PRR35	7.2575
WDR90	16.5875
HYAL2	51.5125
JMJD8	71.6575
CCDC78	1.1825
MSLNL	0.0425
SSTR5	0.9675
SPSB3	40.2875
MEIOB	0.105
HS3ST6	0.54
TEDC2	0.7425
